epoch,out_0,out_1,step,train_loss
2024,0.4629097580909729,0.5751163959503174,4049,0.18052607774734497
2049,0.4609598219394684,0.5768965482711792,4099,0.17901653051376343
2074,0.4589080810546875,0.5787554979324341,4149,0.17744693160057068
2099,0.45674681663513184,0.5806974172592163,4199,0.1758146584033966
2124,0.4544675946235657,0.5827269554138184,4249,0.17411679029464722
2149,0.4520615041255951,0.5848491787910461,4299,0.1723501980304718
2174,0.44951850175857544,0.5870696306228638,4349,0.17051148414611816
2199,0.44682809710502625,0.5893940329551697,4399,0.1685972660779953
2224,0.4439781904220581,0.5918287038803101,4449,0.16660380363464355
2249,0.4409557580947876,0.5943799018859863,4499,0.16452766954898834
2274,0.43774670362472534,0.5970553159713745,4549,0.1623644232749939
2299,0.43433520197868347,0.5998622179031372,4599,0.1601102501153946
2324,0.4307042062282562,0.6028090119361877,4649,0.15776067972183228
2349,0.42683476209640503,0.6059048771858215,4699,0.1553109586238861
2374,0.42270615696907043,0.609159529209137,4749,0.15275627374649048
2399,0.4182951748371124,0.6125831604003906,4799,0.15009181201457977
2424,0.41357672214508057,0.6161872148513794,4849,0.1473122537136078
2449,0.40852347016334534,0.6199845671653748,4899,0.14441172778606415
2474,0.4031044840812683,0.6239880919456482,4949,0.14138495922088623
2499,0.3972865641117096,0.6282121539115906,4999,0.1382261961698532
2524,0.3910333216190338,0.632672905921936,5049,0.13492919504642487
2549,0.3843050003051758,0.6373870968818665,5099,0.1314881145954132
2574,0.37705880403518677,0.6423731446266174,5149,0.1278969645500183
2599,0.36924877762794495,0.6476508378982544,5199,0.12414993345737457
2624,0.3608261048793793,0.6532409191131592,5249,0.12024185806512833
2649,0.3517400622367859,0.6591655611991882,5299,0.11616811156272888
2674,0.3419390320777893,0.6654477119445801,5349,0.11192523688077927
2699,0.33137205243110657,0.6721104383468628,5399,0.10751156508922577
2724,0.3199920952320099,0.6791765689849854,5449,0.10292767733335495
2749,0.3077589273452759,0.6866667866706848,5499,0.0981777012348175
2774,0.29464492201805115,0.6945991516113281,5549,0.09326967597007751
2799,0.2806406319141388,0.7029852867126465,5599,0.08821774274110794
2824,0.2657628059387207,0.7118280529975891,5649,0.08304306864738464
2849,0.2500632405281067,0.7211196422576904,5699,0.07777425646781921
2874,0.23363493382930756,0.7308349013328552,5749,0.07244984805583954
2899,0.2166205495595932,0.7409314513206482,5799,0.06711651384830475
2924,0.1992132067680359,0.7513443231582642,5849,0.061829645186662674
2949,0.1816527396440506,0.7619864344596863,5899,0.05665045604109764
2974,0.16421474516391754,0.7727516293525696,5949,0.05164182186126709
2999,0.14719218015670776,0.7835184335708618,5999,0.04686426743865013
